id_hal	Translation_id	Postedit_id	line_id	source	translation	postedition
1842504	5209	303	5	These dimensions are reproducibility of a conclusion, of a finding, and of a value.	Ces dimensions sont la reproductibilité d'une conclusion, d'une constatation, et d'une valeur.	Ces dimensions sont la reproductibilité d'une conclusion, d'une observation, et d'une valeur.
1842504	5209	303	6	Three biomedical natural language processing papers by the authors of this paper are analyzed with respect to these dimensions.	Trois articles biomédicaux traitant du langage naturel, rédigés par les auteurs de cet article, sont analysés en fonction de ces dimensions.	Trois articles en traitement automatique de la langue biomédicale, rédigés par les auteurs de cet article, sont analysés en fonction de ces dimensions.
1522314	1572	80	0	Multilingual Lexicalized Constituency Parsing with Word-Level Auxiliary Tasks	Lexicalized Constituency Parsing multilingue avec des tâches auxiliaires de niveau Word	Tâches auxiliaires au niveau des mots pour l'analyse syntaxique en constituants lexicalisés multilingue
1522314	1572	80	1	We introduce a constituency parser based on a bi-LSTM encoder adapted from re- cent work (Cross and Huang, 2016b; Kiperwasser and Goldberg, 2016), which can incorporate a lower level character bi- LSTM (Ballesteros et al., 2015; Plank et al., 2016).	Nous introduisons un analyseur de circonscription basé sur un encodeur bi-LSTM adapté du travail de re-cent (Cross et Huang, 2016b; Kiperwasser et Goldberg, 2016), qui peuvent intégrer un caractère de niveau inférieur bi- LSTM (Ballesteros et al., 2015; Plank et al., 2016).	Nous présentons un analyseur syntaxique en constituants basé sur un encodeur bi-LSTM adapté de travaux récents (Cross et Huang, 2016b; Kiperwasser et Goldberg, 2016), qui peut intégrer un bi-LSTM de caractères (Ballesteros et al., 2015; Plank et al., 2016).
1522314	1572	80	2	We model two important in- terfaces of constituency parsing with aux- iliary tasks supervised at the word level: (i) part-of-speech (POS) and morpholog- ical tagging, (ii) functional label predic- tion.	Nous modélisons deux aspects importants de l’analyse des circonscriptions avec des tâches aux iliaires supervisées au niveau des mots: (I) la partie de la parole (POS) et l’étiquetage morphologique, (ii) la prédic-tion fonctionnelle de l’étiquette.	Nous modélisons deux aspects importants de l’analyse syntaxique avec des tâches auxiliaires supervisées au niveau des mots: (i) l'analyse en parties du discours et en traits morphologiques, (ii) la prédiction des fonctions syntaxiques.
1522314	1572	80	3	On the SPMRL dataset, our parser obtains above state-of-the-art results on constituency parsing without requiring ei- ther predicted POS or morphological tags, and outputs labelled dependency trees.	Sur l’ensemble de données SPMRL, notre analyseur obtient ci-dessus des résultats de pointe sur l’analyse des circonscriptions sans nécessiter une prévision de POS ou d’étiquettes morphologiques, et des sorties marquées d’arbres de dépendance.	Sur l’ensemble de données SPMRL, notre analyseur obtient des résultats supérieurs à l'état de l'art en analyse syntaxique en constituents sans nécessiter de parties du discours prédites ni d’étiquettes morphologiques prédites, et permet de construire des arbres syntaxiques en dépendances étiquetées.
3350967	15089	176	0	The effect of domain and diacritics in Yorùbá-English neural machine translation	L'effet du domaine et des diacritiques dans la traduction automatique neuronale yorùbá-anglaise	Impact du domaine et des diacritiques dans la traduction automatique neuronale yorùbá-anglais
3350967	15089	176	1	Massively multilingual machine translation (MT) has shown impressive capabilities, including zero and few-shot translation between low-resource language pairs.	La traduction automatique multilingue massive (MT) a montré des capacités impressionnantes, y compris la traduction automatique entre paires de langues à faibles ressources.	La traduction automatique (TA) massivement multilingue a montré des capacités impressionnantes, y compris en traduction automatique zero- et few-shot de paires de langues peu dotées.
3350967	15089	176	2	However, these models are often evaluated on high-resource languages with the assumption that they generalize to low-resource ones.	Cependant, ces modèles sont souvent évalués sur des langages à ressources élevées en supposant qu'ils se généralisent à des langages à faibles ressources.	Cependant, ces modèles sont souvent évalués sur des langues bien dotées, en présumant qu'ils seraient généralisables à des langues peu dotées.
3350967	15089	176	3	The difficulty of evaluating MT models on low-resource pairs is often due to lack of standardized evaluation datasets.	La difficulté d'évaluer les modèles MT sur des paires à faibles ressources est souvent due à l'absence d'ensembles de données d'évaluation normalisés.	La difficulté d'évaluer les modèles de TA sur des paires de langues peu dotées est souvent due à l'absence de jeux de données d'évaluation standardisés.
