id_hal	Translation_id	line_id	source	translation	postedition
3714189	16444	1	Calor-Dial is an enriched version of the Calor corpus, collected from French encyclopedic data in order to study Information Extraction on domain specific data.	Calor-Dial est une version enrichie du corpus Calor, collecté à partir de données encyclopédiques françaises afin d'étudier l'extraction d'informations sur des données spécifiques à un domaine.	Calor-Dial est une version enrichie du corpus Calor, collecté à partir de données encyclopédiques françaises afin d'étudier l'extraction d'informations sur des données spécifiques à un domaine.
3714189	16444	2	The corpus was initially annotated in semantic Frames (Calor-Frame) and enriched with a first set of questions for Machine Reading Question Answering (Calor-Quest).	Le corpus a d'abord été annoté en cadres sémantiques (Calor-Frame) et enrichi d'un premier ensemble de questions pour la réponse aux questions de lecture automatique (Calor-Quest).	Le corpus a d'abord été annoté en cadres sémantiques (Calor-Frame) et enrichi d'un premier ensemble de questions pour la réponse aux questions de lecture automatique (Calor-Quest).
3714189	16444	3	The new Calor-Dial version presented here addresses the scope of conversational Question Answering.	La nouvelle version de Calor-Dial présentée ici aborde la portée de la réponse aux questions conversationnelle.	La nouvelle version de Calor-Dial présentée ici aborde la portée de la réponse aux questions en conversation.
3714189	16444	4	The main originality is that different types of questions are annotated, including more challenging configurations than in classical QA corpora.	La principale originalité est que différents types de questions sont annotés, y compris des configurations plus difficiles que dans les corpus QA classiques.	La principale originalité est que différents types de questions sont annotés, y compris des configurations plus difficiles que dans les corpus QA classiques.
3714189	16444	5	This paper describes the corpus and proposes some baseline results obtained with models trained on the FQuAD corpus.	Cet article décrit le corpus et propose quelques résultats de base obtenus avec des modèles formés sur le corpus FQuAD.	Cet article décrit le corpus et propose quelques résultats de base obtenus avec des modèles formés sur le corpus FQuAD.
3325101	19966	0	Neural Knowledge Base Repairs	Réparations de la base de connaissances neuronale	Réparations de la base de connaissances neuronale
3325101	19966	1	The curation of a knowledge base is a crucial but costly task.	La curation d'une base de connaissances est une tâche cruciale mais coûteuse.	La curation d'une base de connaissances est une tâche cruciale, mais coûteuse.
3325101	19966	2	In this work, we suggest to make use of the advances in neural network research to improve the automated correction of constraint violations.	Dans ce travail, nous proposons d'utiliser les avancées de la recherche sur les réseaux neuronaux pour améliorer la correction automatique des violations de contraintes.	Dans cet article, nous proposons d'utiliser les avancées de la recherche sur les réseaux neuronaux pour améliorer la correction automatique des violations de contraintes.
3325101	19966	3	"Our method is a deep learning refinement of ""Learning how to correct a knowledge base from the edit history"", and similarly uses the edits that solved some violations in the past to infer how to solve similar violations in the present."	"Notre méthode est un raffinement par apprentissage profond de ""Apprendre comment corriger une base de connaissances à partir de l'historique des modifications"", et utilise de manière similaire les modifications qui ont résolu certaines violations dans le passé pour déduire comment résoudre des violations similaires dans le présent."	"Notre méthode consiste en un raffinement par apprentissage profond de ""Comment corriger une base de connaissances à partir de l'historique des modifications"", et utilise de manière similaire les modifications qui ont résolu certaines violations antérieures pour déduire comment résoudre des violations actuelles similaires."
3325101	19966	4	Our system makes use of the graph content, literal embeddings, and features extracted from Web pages to improve its performance.	Notre système utilise le contenu du graphe, les enchâssements littéraux et les caractéristiques extraites des pages web pour améliorer ses performances.	Notre système utilise des graphes, des plongements lexicaux et des caractéristiques extraites des pages web pour améliorer ses performances.
3325101	19966	5	The experimental evaluation on Wikidata shows significant improvements over baselines.	L'évaluation expérimentale sur Wikidata montre des améliorations significatives par rapport aux lignes de base.	L'évaluation expérimentale sur Wikidata montre des améliorations significatives par rapport aux lignes de base.
3934286	15839	0	Towards an Automatic Consolidation of French Law	Vers une consolidation automatique du droit français	Vers une consolidation automatique du droit français
3934286	15839	1	We present preliminary results about Legistix, a tool we are developing to automatically consolidate the French and European law.	Nous présentons les premiers résultats concernant Legistix, un outil que nous développons pour consolider automatiquement le droit français et européen.	Nous présentons les premiers résultats concernant Legistix, un outil que nous développons pour consolider automatiquement le droit français et européen.
3934286	15839	2	Legistix is based both on regular expressions used in several compound grammars, similar to the successive passes of a compiler, and on a new specialized language of functional type, allowing to describe the changes applied to the texts.	Legistix est basé à la fois sur des expressions régulières utilisées dans plusieurs grammaires composées, similaires aux passes successives d'un compilateur, et sur un nouveau langage spécialisé de type fonctionnel, permettant de décrire les changements appliqués aux textes.	Legistix est basé à la fois sur des expressions régulières utilisées dans plusieurs grammaires composées, similaires aux passes successives d'un compilateur, et sur un nouveau langage spécialisé de type fonctionnel, permettant de décrire les changements appliqués aux textes.
