id_hal,Translation_id,Postedit_id,line_id,source,translation,postedition,translation_tokenized,translation_word_offset,postedition_tokenized,postedition_word_offset
1842504,5209,303,1,"Despite considerable recent attention to problems with reproducibility of scientific research, there is a striking lack of agreement about even the definition of the term.","Malgré une attention considérable accordée récemment aux problèmes de reproductibilité de la recherche scientifique, il existe un manque frappant d'accord sur la définition même du terme.","Malgré une attention considérable accordée récemment aux problèmes de reproductibilité de la recherche scientifique, il existe un manque frappant d'accord sur la définition même du terme.","['Malgré', 'une', 'attention', 'considérable', 'accordée', 'récemment', 'aux', 'problèmes', 'de', 'reproductibilité', 'de', 'la', 'recherche', 'scientifique,', 'il', 'existe', 'un', 'manque', 'frappant', ""d'accord"", 'sur', 'la', 'définition', 'même', 'du', 'terme.']","[(0, 6), (6, 10), (10, 20), (20, 33), (33, 42), (42, 52), (52, 56), (56, 66), (66, 69), (69, 86), (86, 89), (89, 92), (92, 102), (102, 116), (116, 119), (119, 126), (126, 129), (129, 136), (136, 145), (145, 154), (154, 158), (158, 161), (161, 172), (172, 177), (177, 180), (180, 187)]","['Malgré', 'une', 'attention', 'considérable', 'accordée', 'récemment', 'aux', 'problèmes', 'de', 'reproductibilité', 'de', 'la', 'recherche', 'scientifique,', 'il', 'existe', 'un', 'manque', 'frappant', ""d'accord"", 'sur', 'la', 'définition', 'même', 'du', 'terme.']","[(0, 6), (6, 10), (10, 20), (20, 33), (33, 42), (42, 52), (52, 56), (56, 66), (66, 69), (69, 86), (86, 89), (89, 92), (92, 102), (102, 116), (116, 119), (119, 126), (126, 129), (129, 136), (136, 145), (145, 154), (154, 158), (158, 161), (161, 172), (172, 177), (177, 180), (180, 187)]"
1842504,5209,303,2,"That is a problem, because the lack of a consensus definition makes it difficult to compare studies of reproducibility, and thus to have even a broad overview of the state of the issue in natural language processing.","Il s'agit d'un problème, car l'absence d'une définition consensuelle rend difficile la comparaison des études de reproductibilité, et donc d'avoir même un large aperçu de l'état de la question dans le traitement du langage naturel.","Cela pose problème, car l'absence de définition consensuelle fait qu'il est difficile de comparer les études de reproductibilité, et donc d'avoir une vue globale de la problématique en traitement automatique des langues.","['Il', ""s'agit"", ""d'un"", 'problème,', 'car', ""l'absence"", ""d'une"", 'définition', 'consensuelle', 'rend', 'difficile', 'la', 'comparaison', 'des', 'études', 'de', 'reproductibilité,', 'et', 'donc', ""d'avoir"", 'même', 'un', 'large', 'aperçu', 'de', ""l'état"", 'de', 'la', 'question', 'dans', 'le', 'traitement', 'du', 'langage', 'naturel.']","[(0, 2), (2, 9), (9, 14), (14, 24), (24, 28), (28, 38), (38, 44), (44, 55), (55, 68), (68, 73), (73, 83), (83, 86), (86, 98), (98, 102), (102, 109), (109, 112), (112, 130), (130, 133), (133, 138), (138, 146), (146, 151), (151, 154), (154, 160), (160, 167), (167, 170), (170, 177), (177, 180), (180, 183), (183, 192), (192, 197), (197, 200), (200, 211), (211, 214), (214, 222), (222, 231)]","['Cela', 'pose', 'problème,', 'car', ""l'absence"", 'de', 'définition', 'consensuelle', 'fait', ""qu'il"", 'est', 'difficile', 'de', 'comparer', 'les', 'études', 'de', 'reproductibilité,', 'et', 'donc', ""d'avoir"", 'une', 'vue', 'globale', 'de', 'la', 'problématique', 'en', 'traitement', 'automatique', 'des', 'langues.']","[(0, 4), (4, 9), (9, 19), (19, 23), (23, 33), (33, 36), (36, 47), (47, 60), (60, 65), (65, 71), (71, 75), (75, 85), (85, 88), (88, 97), (97, 101), (101, 108), (108, 111), (111, 129), (129, 132), (132, 137), (137, 145), (145, 149), (149, 153), (153, 161), (161, 164), (164, 167), (167, 181), (181, 184), (184, 195), (195, 207), (207, 211), (211, 220)]"
1842504,5209,303,3,This paper proposes an ontology of reproducibility in that field.,Cet article propose une ontologie de la reproductibilité dans ce domaine.,Cet article propose une ontologie de la reproductibilité dans ce domaine.,"['Cet', 'article', 'propose', 'une', 'ontologie', 'de', 'la', 'reproductibilité', 'dans', 'ce', 'domaine.']","[(0, 3), (3, 11), (11, 19), (19, 23), (23, 33), (33, 36), (36, 39), (39, 56), (56, 61), (61, 64), (64, 73)]","['Cet', 'article', 'propose', 'une', 'ontologie', 'de', 'la', 'reproductibilité', 'dans', 'ce', 'domaine.']","[(0, 3), (3, 11), (11, 19), (19, 23), (23, 33), (33, 36), (36, 39), (39, 56), (56, 61), (61, 64), (64, 73)]"
1842504,5209,303,4,"We show that three dimensions of reproducibility, corresponding to three kinds of claims in natural language processing papers, can account for a variety of types of research reports.","Nous montrons que trois dimensions de reproductibilité, correspondant à trois types d'allégations dans les documents de traitement du langage naturel, peuvent expliquer une variété de types de rapports de recherche.","Nous montrons que trois dimensions de la reproductibilité, correspondant à trois types d'assertion dans les articles en traitement automatique des langues, peuvent expliquer la variété des rapports de recherche.","['Nous', 'montrons', 'que', 'trois', 'dimensions', 'de', 'reproductibilité,', 'correspondant', 'à', 'trois', 'types', ""d'allégations"", 'dans', 'les', 'documents', 'de', 'traitement', 'du', 'langage', 'naturel,', 'peuvent', 'expliquer', 'une', 'variété', 'de', 'types', 'de', 'rapports', 'de', 'recherche.']","[(0, 4), (4, 13), (13, 17), (17, 23), (23, 34), (34, 37), (37, 55), (55, 69), (69, 71), (71, 77), (77, 83), (83, 97), (97, 102), (102, 106), (106, 116), (116, 119), (119, 130), (130, 133), (133, 141), (141, 150), (150, 158), (158, 168), (168, 172), (172, 180), (180, 183), (183, 189), (189, 192), (192, 201), (201, 204), (204, 215)]","['Nous', 'montrons', 'que', 'trois', 'dimensions', 'de', 'la', 'reproductibilité,', 'correspondant', 'à', 'trois', 'types', ""d'assertion"", 'dans', 'les', 'articles', 'en', 'traitement', 'automatique', 'des', 'langues,', 'peuvent', 'expliquer', 'la', 'variété', 'des', 'rapports', 'de', 'recherche.']","[(0, 4), (4, 13), (13, 17), (17, 23), (23, 34), (34, 37), (37, 40), (40, 58), (58, 72), (72, 74), (74, 80), (80, 86), (86, 98), (98, 103), (103, 107), (107, 116), (116, 119), (119, 130), (130, 142), (142, 146), (146, 155), (155, 163), (163, 173), (173, 176), (176, 184), (184, 188), (188, 197), (197, 200), (200, 211)]"
1842504,5209,303,5,"These dimensions are reproducibility of a conclusion, of a finding, and of a value.","Ces dimensions sont la reproductibilité d'une conclusion, d'une constatation, et d'une valeur.","Ces dimensions sont la reproductibilité d'une conclusion, d'une observation, et d'une valeur.","['Ces', 'dimensions', 'sont', 'la', 'reproductibilité', ""d'une"", 'conclusion,', ""d'une"", 'constatation,', 'et', ""d'une"", 'valeur.']","[(0, 3), (3, 14), (14, 19), (19, 22), (22, 39), (39, 45), (45, 57), (57, 63), (63, 77), (77, 80), (80, 86), (86, 94)]","['Ces', 'dimensions', 'sont', 'la', 'reproductibilité', ""d'une"", 'conclusion,', ""d'une"", 'observation,', 'et', ""d'une"", 'valeur.']","[(0, 3), (3, 14), (14, 19), (19, 22), (22, 39), (39, 45), (45, 57), (57, 63), (63, 76), (76, 79), (79, 85), (85, 93)]"
1842504,5209,303,6,Three biomedical natural language processing papers by the authors of this paper are analyzed with respect to these dimensions.,"Trois articles biomédicaux traitant du langage naturel, rédigés par les auteurs de cet article, sont analysés en fonction de ces dimensions.","Trois articles en traitement automatique de la langue biomédicale, rédigés par les auteurs de cet article, sont analysés en fonction de ces dimensions.","['Trois', 'articles', 'biomédicaux', 'traitant', 'du', 'langage', 'naturel,', 'rédigés', 'par', 'les', 'auteurs', 'de', 'cet', 'article,', 'sont', 'analysés', 'en', 'fonction', 'de', 'ces', 'dimensions.']","[(0, 5), (5, 14), (14, 26), (26, 35), (35, 38), (38, 46), (46, 55), (55, 63), (63, 67), (67, 71), (71, 79), (79, 82), (82, 86), (86, 95), (95, 100), (100, 109), (109, 112), (112, 121), (121, 124), (124, 128), (128, 140)]","['Trois', 'articles', 'en', 'traitement', 'automatique', 'de', 'la', 'langue', 'biomédicale,', 'rédigés', 'par', 'les', 'auteurs', 'de', 'cet', 'article,', 'sont', 'analysés', 'en', 'fonction', 'de', 'ces', 'dimensions.']","[(0, 5), (5, 14), (14, 17), (17, 28), (28, 40), (40, 43), (43, 46), (46, 53), (53, 66), (66, 74), (74, 78), (78, 82), (82, 90), (90, 93), (93, 97), (97, 106), (106, 111), (111, 120), (120, 123), (123, 132), (132, 135), (135, 139), (139, 151)]"
1522314,1572,80,0,Multilingual Lexicalized Constituency Parsing with Word-Level Auxiliary Tasks,Lexicalized Constituency Parsing multilingue avec des tâches auxiliaires de niveau Word,Tâches auxiliaires au niveau des mots pour l'analyse syntaxique en constituants lexicalisés multilingue,"['Lexicalized', 'Constituency', 'Parsing', 'multilingue', 'avec', 'des', 'tâches', 'auxiliaires', 'de', 'niveau', 'Word']","[(0, 11), (11, 24), (24, 32), (32, 44), (44, 49), (49, 53), (53, 60), (60, 72), (72, 75), (75, 82), (82, 87)]","['Tâches', 'auxiliaires', 'au', 'niveau', 'des', 'mots', 'pour', ""l'analyse"", 'syntaxique', 'en', 'constituants', 'lexicalisés', 'multilingue']","[(0, 6), (6, 18), (18, 21), (21, 28), (28, 32), (32, 37), (37, 42), (42, 52), (52, 63), (63, 66), (66, 79), (79, 91), (91, 103)]"
1522314,1572,80,1,"We introduce a constituency parser based on a bi-LSTM encoder adapted from re- cent work (Cross and Huang, 2016b; Kiperwasser and Goldberg, 2016), which can incorporate a lower level character bi- LSTM (Ballesteros et al., 2015; Plank et al., 2016).","Nous introduisons un analyseur de circonscription basé sur un encodeur bi-LSTM adapté du travail de re-cent (Cross et Huang, 2016b; Kiperwasser et Goldberg, 2016), qui peuvent intégrer un caractère de niveau inférieur bi- LSTM (Ballesteros et al., 2015; Plank et al., 2016).","Nous présentons un analyseur syntaxique en constituants basé sur un encodeur bi-LSTM adapté de travaux récents (Cross et Huang, 2016b; Kiperwasser et Goldberg, 2016), qui peut intégrer un bi-LSTM de caractères (Ballesteros et al., 2015; Plank et al., 2016).","['Nous', 'introduisons', 'un', 'analyseur', 'de', 'circonscription', 'basé', 'sur', 'un', 'encodeur', 'bi-LSTM', 'adapté', 'du', 'travail', 'de', 're-cent', '(Cross', 'et', 'Huang,', '2016b;', 'Kiperwasser', 'et', 'Goldberg,', '2016),', 'qui', 'peuvent', 'intégrer', 'un', 'caractère', 'de', 'niveau', 'inférieur', 'bi-', 'LSTM', '(Ballesteros', 'et', 'al.,', '2015;', 'Plank', 'et', 'al.,', '2016).']","[(0, 4), (4, 17), (17, 20), (20, 30), (30, 33), (33, 49), (49, 54), (54, 58), (58, 61), (61, 70), (70, 78), (78, 85), (85, 88), (88, 96), (96, 99), (99, 107), (107, 114), (114, 117), (117, 124), (124, 131), (131, 143), (143, 146), (146, 156), (156, 163), (163, 167), (167, 175), (175, 184), (184, 187), (187, 197), (197, 200), (200, 207), (207, 217), (217, 221), (221, 226), (226, 239), (239, 242), (242, 247), (247, 253), (253, 259), (259, 262), (262, 267), (267, 274)]","['Nous', 'présentons', 'un', 'analyseur', 'syntaxique', 'en', 'constituants', 'basé', 'sur', 'un', 'encodeur', 'bi-LSTM', 'adapté', 'de', 'travaux', 'récents', '(Cross', 'et', 'Huang,', '2016b;', 'Kiperwasser', 'et', 'Goldberg,', '2016),', 'qui', 'peut', 'intégrer', 'un', 'bi-LSTM', 'de', 'caractères', '(Ballesteros', 'et', 'al.,', '2015;', 'Plank', 'et', 'al.,', '2016).']","[(0, 4), (4, 15), (15, 18), (18, 28), (28, 39), (39, 42), (42, 55), (55, 60), (60, 64), (64, 67), (67, 76), (76, 84), (84, 91), (91, 94), (94, 102), (102, 110), (110, 117), (117, 120), (120, 127), (127, 134), (134, 146), (146, 149), (149, 159), (159, 166), (166, 170), (170, 175), (175, 184), (184, 187), (187, 195), (195, 198), (198, 209), (209, 222), (222, 225), (225, 230), (230, 236), (236, 242), (242, 245), (245, 250), (250, 257)]"
1522314,1572,80,2,"We model two important in- terfaces of constituency parsing with aux- iliary tasks supervised at the word level: (i) part-of-speech (POS) and morpholog- ical tagging, (ii) functional label predic- tion.","Nous modélisons deux aspects importants de l’analyse des circonscriptions avec des tâches aux iliaires supervisées au niveau des mots: (I) la partie de la parole (POS) et l’étiquetage morphologique, (ii) la prédic-tion fonctionnelle de l’étiquette.","Nous modélisons deux aspects importants de l’analyse syntaxique avec des tâches auxiliaires supervisées au niveau des mots: (i) l'analyse en parties du discours et en traits morphologiques, (ii) la prédiction des fonctions syntaxiques.","['Nous', 'modélisons', 'deux', 'aspects', 'importants', 'de', 'l’analyse', 'des', 'circonscriptions', 'avec', 'des', 'tâches', 'aux', 'iliaires', 'supervisées', 'au', 'niveau', 'des', 'mots:', '(I)', 'la', 'partie', 'de', 'la', 'parole', '(POS)', 'et', 'l’étiquetage', 'morphologique,', '(ii)', 'la', 'prédic-tion', 'fonctionnelle', 'de', 'l’étiquette.']","[(0, 4), (4, 15), (15, 20), (20, 28), (28, 39), (39, 42), (42, 52), (52, 56), (56, 73), (73, 78), (78, 82), (82, 89), (89, 93), (93, 102), (102, 114), (114, 117), (117, 124), (124, 128), (128, 134), (134, 138), (138, 141), (141, 148), (148, 151), (151, 154), (154, 161), (161, 167), (167, 170), (170, 183), (183, 198), (198, 203), (203, 206), (206, 218), (218, 232), (232, 235), (235, 248)]","['Nous', 'modélisons', 'deux', 'aspects', 'importants', 'de', 'l’analyse', 'syntaxique', 'avec', 'des', 'tâches', 'auxiliaires', 'supervisées', 'au', 'niveau', 'des', 'mots:', '(i)', ""l'analyse"", 'en', 'parties', 'du', 'discours', 'et', 'en', 'traits', 'morphologiques,', '(ii)', 'la', 'prédiction', 'des', 'fonctions', 'syntaxiques.']","[(0, 4), (4, 15), (15, 20), (20, 28), (28, 39), (39, 42), (42, 52), (52, 63), (63, 68), (68, 72), (72, 79), (79, 91), (91, 103), (103, 106), (106, 113), (113, 117), (117, 123), (123, 127), (127, 137), (137, 140), (140, 148), (148, 151), (151, 160), (160, 163), (163, 166), (166, 173), (173, 189), (189, 194), (194, 197), (197, 208), (208, 212), (212, 222), (222, 235)]"
1522314,1572,80,3,"On the SPMRL dataset, our parser obtains above state-of-the-art results on constituency parsing without requiring ei- ther predicted POS or morphological tags, and outputs labelled dependency trees.","Sur l’ensemble de données SPMRL, notre analyseur obtient ci-dessus des résultats de pointe sur l’analyse des circonscriptions sans nécessiter une prévision de POS ou d’étiquettes morphologiques, et des sorties marquées d’arbres de dépendance.","Sur l’ensemble de données SPMRL, notre analyseur obtient des résultats supérieurs à l'état de l'art en analyse syntaxique en constituents sans nécessiter de parties du discours prédites ni d’étiquettes morphologiques prédites, et permet de construire des arbres syntaxiques en dépendances étiquetées.","['Sur', 'l’ensemble', 'de', 'données', 'SPMRL,', 'notre', 'analyseur', 'obtient', 'ci-dessus', 'des', 'résultats', 'de', 'pointe', 'sur', 'l’analyse', 'des', 'circonscriptions', 'sans', 'nécessiter', 'une', 'prévision', 'de', 'POS', 'ou', 'd’étiquettes', 'morphologiques,', 'et', 'des', 'sorties', 'marquées', 'd’arbres', 'de', 'dépendance.']","[(0, 3), (3, 14), (14, 17), (17, 25), (25, 32), (32, 38), (38, 48), (48, 56), (56, 66), (66, 70), (70, 80), (80, 83), (83, 90), (90, 94), (94, 104), (104, 108), (108, 125), (125, 130), (130, 141), (141, 145), (145, 155), (155, 158), (158, 162), (162, 165), (165, 178), (178, 194), (194, 197), (197, 201), (201, 209), (209, 218), (218, 227), (227, 230), (230, 242)]","['Sur', 'l’ensemble', 'de', 'données', 'SPMRL,', 'notre', 'analyseur', 'obtient', 'des', 'résultats', 'supérieurs', 'à', ""l'état"", 'de', ""l'art"", 'en', 'analyse', 'syntaxique', 'en', 'constituents', 'sans', 'nécessiter', 'de', 'parties', 'du', 'discours', 'prédites', 'ni', 'd’étiquettes', 'morphologiques', 'prédites,', 'et', 'permet', 'de', 'construire', 'des', 'arbres', 'syntaxiques', 'en', 'dépendances', 'étiquetées.']","[(0, 3), (3, 14), (14, 17), (17, 25), (25, 32), (32, 38), (38, 48), (48, 56), (56, 60), (60, 70), (70, 81), (81, 83), (83, 90), (90, 93), (93, 99), (99, 102), (102, 110), (110, 121), (121, 124), (124, 137), (137, 142), (142, 153), (153, 156), (156, 164), (164, 167), (167, 176), (176, 185), (185, 188), (188, 201), (201, 216), (216, 226), (226, 229), (229, 236), (236, 239), (239, 250), (250, 254), (254, 261), (261, 273), (273, 276), (276, 288), (288, 300)]"
